Date,Reformate Tank Volume (BBL),LHCN/HHC Tank Volume (BBL),LCN Tank Volume (BBL),CYHEX/SAT C6 Tank Volume (BBL),Alkylate Tank Volume (BBL),CC5/Dimate Tank Volume (BBL),SAT C5 Tank Volume (BBL),NC4 Tank Volume (BBL),Reformate Octane,LHCN/HHC Octane,LCN Octane,CYHEX/SAT C6 Octane,Alkylate Octane,CC5/Dimate Octane,SAT C5 Octane,NC4 Octane,Reformate Sulfur (WPPM),LHCN/HHC Sulfur (WPPM),LCN Sulfur (WPPM),CYHEX/SAT C6 Sulfur (WPPM),Alkylate Sulfur (WPPM),CC5/Dimate Sulfur (WPPM),SAT C5 Sulfur (WPPM),NC4 Sulfur (WPPM),Reformate Aromatics (VOL %),LHCN/HHC Aromatics (VOL %),LCN Aromatics (VOL %),CYHEX/SAT C6 Aromatics (VOL %),Alkylate Aromatics (VOL %),CC5/Dimate Aromatics (VOL %),SAT C5 Aromatics (VOL %),NC4 Aromatics (LV%),Reformate Benzene (VOL %),LHCN/HHC Benzene (VOL %),LCN Benzene (VOL %),CYHEX/SAT C6 Benzene (VOL %),Alkylate Benzene (VOL %),CC5/Dimate Benzene (VOL %),SAT C5 Benzene (VOL %),NC4 Benzene (VOL %),Reformate Olefins (VOL %),LHCN/HHC Olefins (VOL %),LCN Olefins (VOL %),CYHEX/SAT C6 Olefins (VOL %),Alkylate Olefins (VOL %),CC5/Dimate Olefins (LV%),SAT C5 Olefins (LV%),NC4 Olefins (LV%),Reformate RVP (PSI),LHCN/HHC RVP (PSI),LCN RVP (PSI),CYHEX/SAT C6 RVP (PSI),Alkylate RVP (PSI),CC5/Dimate RVP (PSI),SAT C5 RVP (PSI),NC4 RVP (PSI),Reformate cost ($/bbl),LHCN/HHC cost ($/bbl),LCN cost ($/bbl),CYHEX/SAT C6 cost ($/bbl),Alkylate cost ($/bbl),CC5/Dimate cost ($/bbl),SAT C5 cost ($/bbl),NC4 cost ($/bbl)
8/10/2024,20808.9,33515.1,51606.8,17332.4,23827.5,14700,76220.5,240656.1,92.35,85.55,74.3,74.35,91.7,90.05,88.1,108.35,0.3,2.6,1.5,0.3,2.6,108,0.5,1,69.3,50.5,13.8,9.9,0.8,0.2,0.1,0,0,0.2,1.5,1.3,0,0.1,0.1,0,0.5,0.6,0.7,0,0,58.5,0.3,0.5,0.57,1.09,5.41,5.12,4.65,15.39,20.05,37.5,155,80,70,80,165,100,60,35
8/11/2024,20807.5,28577.3,47866.2,16104,24982.9,14100,74202.7,237048.2,92.35,85.55,74.15,74.45,91.85,90.1,87.95,108.35,0.3,2.6,1.8,0.4,2.7,108,0.4,1,69.3,50.5,13.6,11.1,0.9,0.2,0.1,0,0,0.2,1.5,1.3,0,0.1,0.1,0,0.5,0.6,0.7,0,0,59.7,0.3,0.5,0.57,1.09,5.29,5.22,4.65,15.38,19.88,37.5,155,80,70,80,165,100,60,35
8/12/2024,20803.5,28272.9,47888.4,18226,27864.6,15000,73709.4,235265.1,92.35,85.55,74.15,74.45,91.85,90.1,87.95,108.35,0.3,2.6,1.8,0.4,2.7,108,0.4,1,69.3,50.5,13.6,11.1,0.9,0.2,0.1,0,0,0.2,1.5,1.3,0,0.1,0.1,0,0.5,0.6,0.7,0,0,59.7,0.3,0.5,0.57,1.09,5.29,5.22,4.65,15.38,19.88,37.5,155,80,70,80,165,100,60,35
8/13/2024,20821.4,26744.5,49734,26347.9,39940.9,16200,68069.4,234840.1,92.35,85.55,74.15,74.45,91.85,90.1,87.95,108.35,0.3,2.6,1.8,0.4,2.7,108,0.4,1,69.3,50.5,13.6,11.1,0.9,0.2,0.1,0,0,0.2,1.5,1.3,0,0.1,0.1,0,0.5,0.6,0.7,0,0,59.7,0.3,0.5,0.57,1.09,5.29,5.22,4.65,15.38,19.88,37.5,155,80,70,80,165,100,60,35
8/14/2024,20831.7,23150.9,49329.1,22986.7,42730.5,16900,67738.6,234509,92.35,85.55,74.15,74.45,91.85,90.1,87.95,108.35,0.3,2.6,1.8,0.4,2.7,108,0.4,1,69.3,50.5,13.6,11.1,0.9,0.2,0.1,0,0,0.2,1.5,1.3,0,0.1,0.1,0,0.5,0.6,0.7,0,0,59.7,0.3,0.5,0.57,1.09,5.29,5.22,4.65,15.38,19.88,37.5,155,80,70,80,165,100,60,35
8/15/2024,20841.8,33372,57368.4,29565.1,26891.9,18400,69169.2,234620.7,92.35,85.55,74.15,74.45,91.85,90.1,87.95,108.35,0.3,2.6,1.8,0.4,2.7,108,0.4,1,69.3,50.5,13.6,11.1,0.9,0.2,0.1,0,0,0.2,1.5,1.3,0,0.1,0.1,0,0.5,0.6,0.7,0,0,59.7,0.3,0.5,0.57,1.09,5.29,5.22,4.65,15.38,19.88,37.5,155,80,70,80,165,100,60,35
8/16/2024,20854.4,28570.5,55842.1,24623.7,27135.1,17900,68849.5,234726.8,92.35,85.55,74.15,74.45,91.85,90.1,87.95,108.35,0.3,2.6,1.8,0.4,2.7,108,0.4,1,69.3,50.5,13.6,11.1,0.9,0.2,0.1,0,0,0.2,1.5,1.3,0,0.1,0.1,0,0.5,0.6,0.7,0,0,59.7,0.3,0.5,0.57,1.09,5.29,5.22,4.65,15.38,19.88,37.5,155,80,70,80,165,100,60,35
8/17/2024,20856.5,28920.8,58658.3,25400.4,30331.2,18900,69775.7,234812.3,92.35,85.5,74.4,74.55,91.9,90.05,87.9,108.35,0.3,2.6,1.8,0.4,2.6,108,0.7,1,69.3,50.4,13.5,11.1,0.9,0.2,0.1,0,0,0.2,1.6,1.3,0,0.1,0.1,0,0.5,0.6,0.7,0,0,60.5,0.2,0.5,0.57,1.09,5.45,5.23,4.65,15.35,19.77,37.5,155,80,70,80,165,100,60,35
8/18/2024,20858.1,39686.3,68985.8,35592.7,21646.8,21000,71487.7,235082.3,92.35,85.4,74.5,74.8,92.15,90,87.8,108.35,0.3,2.4,1.8,0.4,2.2,108,1.1,1,69.3,49.9,13.5,11.3,0.9,0.2,0.1,0,0,0.2,1.6,1.5,0,0.1,0.1,0,0.5,0.6,0.7,0,0,60.8,0.1,0.5,0.57,1.07,5.53,5.29,4.65,15.34,19.66,37.5,155,80,70,80,165,100,60,35
8/19/2024,20861.2,35850.2,68222.3,31702.2,24962.4,20400,71797.6,235343.5,92.35,85.4,74.5,74.8,92.15,90,87.8,108.35,0.3,2.4,1.8,0.4,2.2,108,1.1,1,69.3,49.9,13.5,11.3,0.9,0.2,0.1,0,0,0.2,1.6,1.5,0,0.1,0.1,0,0.5,0.6,0.7,0,0,60.8,0.1,0.5,0.57,1.07,5.53,5.29,4.65,15.34,19.66,37.5,155,80,70,80,165,100,60,35
8/20/2024,20863.9,36752.2,71076.8,31874.9,30172.8,21900,72919.1,235827.5,92.35,85.4,74.5,74.8,92.15,90,87.8,108.35,0.3,2.4,1.8,0.4,2.2,108,1.1,1,69.3,49.9,13.5,11.3,0.9,0.2,0.1,0,0,0.2,1.6,1.5,0,0.1,0.1,0,0.5,0.6,0.7,0,0,60.8,0.1,0.5,0.57,1.07,5.53,5.29,4.65,15.34,19.66,37.5,155,80,70,80,165,100,60,35
8/21/2024,20874.9,41958.5,72830.6,39759.2,39064,23100,70694.3,237878.1,92.35,85.4,74.5,74.8,92.15,90,87.8,108.35,0.3,1.9,1.5,0.4,2.5,108,1.1,1,69.3,49.9,13.5,11.3,0.9,0.2,0.1,0,0,0.2,1.6,1.5,0,0.1,0.1,0,0.5,0.6,0.7,0,0,60.8,0.1,0.5,0.57,1.07,5.53,5.29,4.65,15.34,19.66,37.5,155,80,70,80,165,100,60,35
8/22/2024,20893.7,42710.7,72862.4,41674.2,39356.9,23200,74494.4,237663.1,92.35,85.4,74.5,74.8,92.15,90,87.8,108.35,0.3,1.6,1.3,0.4,2.8,108,1.1,1,69.3,49.9,13.5,11.3,0.9,0.2,0.1,0,0,0.2,1.6,1.5,0,0.1,0.1,0,0.5,0.6,0.7,0,0,60.8,0.1,0.5,0.57,1.07,5.53,5.29,4.65,15.34,19.66,37.5,155,80,70,80,165,100,60,35
8/23/2024,20892.1,47509.4,72728.1,50688.7,39279.1,23100,80016.7,234349.8,92.35,85.4,74.5,74.8,92.15,90,87.8,108.35,0.3,1.6,1.3,0.4,2.8,108,0.5,1,69.3,49.9,13.5,11.3,0.9,0.2,0.1,0,0,0.2,1.6,1.5,0,0.1,0.1,0,0.5,0.6,0.7,0,0,60.8,0.1,0.5,0.57,1.07,5.53,5.29,4.65,15.34,19.66,37.5,155,80,70,80,165,100,60,35
8/24/2024,20903.8,41972.3,63227.9,35351.6,33553.1,22800,75491.3,235968.6,92.35,85.4,74.5,74.75,92.1,90,87.8,108.35,0.3,1.5,1.3,0.3,2.8,108,0.5,1,69.3,48.9,13.5,10.5,0.9,0.2,0.1,0,0,0.3,1.6,1.4,0,0.1,0.1,0,0.5,0.5,0.7,0,0,60.8,0.1,0.5,0.57,1.2,5.53,5.31,4.65,15.34,19.66,37.5,155,80,70,80,165,100,60,35
8/25/2024,20887,38709.9,54211.4,22974,29377.8,22000,72335.1,238655.4,92.35,85.35,74.5,74.65,91.85,90,87.8,108.35,0.3,1.5,1.3,0.3,2.7,108,0.5,1,69.3,45.2,13.5,7.5,0.9,0.2,0.1,0,0,0.3,1.6,1.2,0,0.1,0.1,0,0.5,0.2,0.7,0,0,60.8,0.1,0.5,0.57,1.7,5.53,5.4,4.65,15.34,19.66,37.5,155,80,70,80,165,100,60,35
8/26/2024,20893.8,40905.6,48574,22959.4,26634.9,22000,73724,240832.8,92.35,85.35,74.5,74.65,91.85,90,87.8,108.35,0.3,1.5,1.3,0.3,2.7,108,0.5,1,69.3,45.2,13.5,7.5,0.9,0.2,0.1,0,0,0.3,1.6,1.2,0,0.1,0.1,0,0.5,0.2,0.7,0,0,60.8,0.1,0.5,0.57,1.7,5.53,5.4,4.65,15.34,19.66,37.5,155,80,70,80,165,100,60,35
8/27/2024,20942.6,46505.8,48535.7,36620.2,26597.1,22000,78923.6,242495.1,92.35,85.35,74.5,74.65,91.85,90,87.8,108.35,0.3,1.5,1.3,0.3,2.7,108,0.5,1,69.3,45.2,13.5,7.5,0.9,0.2,0.1,0,0,0.3,1.6,1.2,0,0.1,0.1,0,0.5,0.2,0.7,0,0,60.8,0.1,0.5,0.57,1.7,5.53,5.4,4.65,15.34,19.66,37.5,155,80,70,80,165,100,60,35
8/28/2024,20900.6,51958.1,48513.4,49950,32407.1,22000,83419.5,245817,92.35,85.35,74.5,74.65,91.85,90,87.8,108.35,0.3,1.5,1.3,0.3,2.7,108,0.5,1,69.3,45.2,13.5,7.5,0.9,0.2,0.1,0,0,0.3,1.6,1.2,0,0.1,0.1,0,0.5,0.2,0.7,0,0,60.8,0.1,0.5,0.57,1.7,5.53,5.4,4.65,15.34,19.66,37.5,155,80,70,80,165,100,60,35
8/29/2024,20908.1,57350.2,48536.3,62762.2,76646.6,22000,88115.1,248571.5,92.35,85.35,74.5,74.65,91.85,90,87.8,108.35,0.3,1.5,1.3,0.3,2.7,108,0.5,1,69.3,45.2,13.5,7.5,0.9,0.2,0.1,0,0,0.3,1.6,1.2,0,0.1,0.1,0,0.5,0.2,0.7,0,0,60.8,0.1,0.5,0.57,1.7,5.53,5.4,4.65,15.34,19.66,37.5,155,80,70,80,165,100,60,35
8/30/2024,20900.4,56656.1,52320,61130.3,78578.7,22200,88214.2,246320,92.35,85.35,74.5,74.65,91.85,90,87.8,108.35,0.3,1.5,1.3,0.3,2.7,108,0.5,1,69.3,45.2,13.5,7.5,0.9,0.2,0.1,0,0,0.3,1.6,1.2,0,0.1,0.1,0,0.5,0.2,0.7,0,0,60.8,0.1,0.5,0.57,1.7,5.53,5.4,4.65,15.34,19.66,37.5,155,80,70,80,165,100,60,35
8/31/2024,20899.3,52663.3,52237.9,36251,73924.5,21900,84225.5,248582.2,92.35,85.1,74.3,74.6,92.05,89.85,87.7,108.35,0.3,1.4,1.2,0.3,2.5,108,0.5,1,69.3,44.1,13.4,7.2,0.8,0.3,0.1,0,0,0.4,1.6,1.2,0,0.1,0.1,0,0.5,0.3,0.7,0,0,58.9,0.1,0.5,0.57,1.82,5.64,5.38,4.65,15.45,19.68,37.5,155,80,70,80,165,100,60,35
9/1/2024,20896.4,46240.3,51859.8,19519.1,68906.3,21900,75420.6,251449.6,92.35,83.75,74.25,74.2,93,89.75,87.65,108.35,0.3,0.9,1.2,0.3,1.3,108,0.5,1,69.3,38.6,13.4,5.7,0.4,0.3,0.1,0,0,0.4,1.6,0.9,0,0.1,0.1,0,0.5,0.4,0.7,0,0.1,58,0.2,0.5,0.57,2.4,5.7,5.3,4.65,15.5,19.7,37.5,155,80,70,80,165,100,60,35
9/2/2024,20894.5,49589.4,52232.7,27653.1,68335.6,21900,78747.1,250962.9,92.35,83.75,74.25,74.2,93,89.75,87.65,108.35,0.3,0.9,1.2,0.3,1.3,108,0.5,1,69.3,38.6,13.4,5.7,0.4,0.3,0.1,0,0,0.4,1.6,0.9,0,0.1,0.1,0,0.5,0.4,0.7,0,0.1,58,0.2,0.5,0.57,2.4,5.7,5.3,4.65,15.5,19.7,37.5,155,80,70,80,165,100,60,35
9/3/2024,20905.7,48443.2,52121.3,30581.1,68329.6,21900,80409.9,248379.2,92.35,83.75,74.25,74.2,93,89.75,87.65,108.35,0.3,0.9,1.2,0.3,1.3,108,0.5,1,69.3,38.6,13.4,5.7,0.4,0.3,0.1,0,0,0.4,1.6,0.9,0,0.1,0.1,0,0.5,0.4,0.7,0,0.1,58,0.2,0.5,0.57,2.4,5.7,5.3,4.65,15.5,19.7,37.5,155,80,70,80,165,100,60,35
9/4/2024,20905.2,52959.8,51891.7,41438.9,68167.3,21900,85764.9,249532.8,92.35,83.75,74.25,74.2,93,89.75,87.65,108.35,0.3,0.9,1.2,0.3,1.3,108,0.5,1,69.3,38.6,13.4,5.7,0.4,0.3,0.1,0,0,0.4,1.6,0.9,0,0.1,0.1,0,0.5,0.4,0.7,0,0.1,58,0.2,0.5,0.57,2.4,5.7,5.3,4.65,15.5,19.7,37.5,155,80,70,80,165,100,60,35
9/5/2024,20909.4,44571.6,45995.3,27376.7,62283.7,21900,83519.8,249134.4,92.35,83.75,74.25,74.2,93,89.75,87.65,108.35,0.3,0.9,1.2,0.3,1.3,108,0.5,1,69.3,38.6,13.4,5.7,0.4,0.3,0.1,0,0,0.4,1.6,0.9,0,0.1,0.1,0,0.5,0.4,0.7,0,0.1,58,0.2,0.5,0.57,2.4,5.7,5.3,4.65,15.5,19.7,37.5,155,80,70,80,165,100,60,35
9/6/2024,20908.3,44621.3,46141.7,38597.5,61840.8,21900,88118.8,246846.1,92.35,83.75,74.25,74.2,93,89.75,87.65,108.35,0.3,0.9,1.2,0.3,1.3,108,0.5,1,69.3,38.6,13.4,5.7,0.4,0.3,0.1,0,0,0.4,1.6,0.9,0,0.1,0.1,0,0.5,0.4,0.7,0,0.1,58,0.2,0.5,0.57,2.4,5.7,5.3,4.65,15.5,19.7,37.5,155,80,70,80,165,100,60,35
9/7/2024,20913.1,36936.5,43585,35451.8,60680.5,21800,87031.8,248525.3,92.35,83.6,74.3,74.15,93,89.8,87.5,108.35,0.3,0.9,1.1,0.3,1.3,108,0.8,1,69.3,38,13.1,5.8,0.4,0.3,0.1,0,0,0.4,1.6,0.9,0,0.1,0.1,0,0.5,0.4,0.7,0,0.1,57.8,0.1,0.5,0.57,2.44,5.63,5.28,4.65,15.57,19.77,37.5,155,80,70,80,165,100,60,35
9/8/2024,20926.1,27228.5,43086.5,20670.4,57172.7,21800,82515.3,247596.2,92.35,82.95,74.35,73.85,92.95,89.85,87.45,108.35,0.3,0.7,1,0.3,1.1,108,0.9,1,69.3,35.6,13,6.4,0.4,0.3,0.1,0,0,0.5,1.6,0.8,0,0.1,0.1,0,0.5,0.2,0.7,0,0.1,57.7,0.1,0.5,0.57,2.6,5.6,5.2,4.65,15.6,19.8,37.5,155,80,70,80,165,100,60,35
9/9/2024,20920.7,31991.1,43077.1,35282.2,57105.4,21800,87827.4,249820.3,92.35,82.95,74.35,73.85,92.95,89.85,87.45,108.35,0.3,0.7,1,0.3,1.1,108,0.9,1,69.3,35.6,13,6.4,0.4,0.3,0.1,0,0,0.5,1.6,0.8,0,0.1,0.1,0,0.5,0.2,0.7,0,0.1,57.7,0.1,0.5,0.57,2.6,5.6,5.2,4.65,15.6,19.8,37.5,155,80,70,80,165,100,60,35
9/10/2024,20941.3,33012.3,43026.5,49431.5,53085.5,21800,92990.2,252529.7,92.35,82.95,74.35,73.85,92.95,89.85,87.45,108.35,0.3,0.7,1,0.3,1.1,108,0.9,1,69.3,35.6,13,6.4,0.4,0.3,0.1,0,0,0.5,1.6,0.8,0,0.1,0.1,0,0.5,0.2,0.7,0,0.1,57.7,0.1,0.5,0.57,2.6,5.6,5.2,4.65,15.6,19.8,37.5,155,80,70,80,165,100,60,35
9/11/2024,20941.2,28398.9,42999.3,35989,45507.1,21800,89597.8,252462.8,92.35,82.95,74.35,73.85,92.95,89.85,87.45,108.35,0.3,0.7,1,0.3,1.1,108,0.9,1,69.3,35.6,13,6.4,0.4,0.3,0.1,0,0,0.5,1.6,0.8,0,0.1,0.1,0,0.5,0.2,0.7,0,0.1,57.7,0.1,0.5,0.57,2.6,5.6,5.2,4.65,15.6,19.8,37.5,155,80,70,80,165,100,60,35
9/12/2024,20936.9,28100.9,42883.3,45694.4,44180.7,21700,93621.9,252902.1,92.35,82.95,74.35,73.85,92.95,89.85,87.45,108.35,0.3,0.7,1,0.3,1.1,108,0.9,1,69.3,35.6,13,6.4,0.4,0.3,0.1,0,0,0.5,1.6,0.8,0,0.1,0.1,0,0.5,0.2,0.7,0,0.1,57.7,0.1,0.5,0.57,2.6,5.6,5.2,4.65,15.6,19.8,37.5,155,80,70,80,165,100,60,35
9/13/2024,20935.9,18623.7,38941.8,38973.3,44163.1,15900,96761.6,255823,92.35,82.95,74.35,73.85,92.95,89.85,87.45,108.35,0.3,0.7,1,0.3,1.1,108,0.9,1,69.3,35.6,13,6.4,0.4,0.3,0.1,0,0,0.5,1.6,0.8,0,0.1,0.1,0,0.5,0.2,0.7,0,0.1,57.7,0.1,0.5,0.57,2.6,5.6,5.2,4.65,15.6,19.8,37.5,155,80,70,80,165,100,60,35
9/14/2024,20941.4,20869,38689.5,41767,41343.7,14600,98968.1,258633.5,92.35,82.9,74.15,73.8,92.95,89.85,87,108.35,0.3,0.7,1.1,0.3,1.1,108,0.8,1,69.3,35.8,13,6.4,0.4,0.3,0.1,0,0,0.5,1.6,0.8,0,0.1,0.1,0,0.5,0.2,0.7,0.1,0.2,58.4,0.1,0.5,0.57,2.57,5.66,5.17,4.65,15.6,19.87,37.5,155,80,70,80,165,100,60,35
9/15/2024,20941.4,22807.1,38678.8,37129.5,35793.5,14600,98239.2,258919.9,92.35,82.8,74.05,73.25,93.1,89.85,86.75,108.35,0.3,0.5,1.1,0.3,1.2,108,0.8,1,69.3,36.7,13,6.3,0.4,0.3,0.1,0,0,0.5,1.6,1,0,0.1,0.1,0,0.5,0.3,0.7,0.3,0.4,58.8,0.1,0.5,0.57,2.4,5.7,5,4.65,15.6,19.9,37.5,155,80,70,80,165,100,60,35
9/16/2024,20963.3,28592.8,38664.9,51358.1,36770.9,14600,104026,257127.2,92.35,82.8,74.05,73.25,93.1,89.85,86.75,108.35,0.3,0.5,1.1,0.3,1.2,108,0.8,1,69.3,36.7,13,6.3,0.4,0.3,0.1,0,0,0.5,1.6,1,0,0.1,0.1,0,0.5,0.3,0.7,0.3,0.4,58.8,0.1,0.5,0.57,2.4,5.7,5,4.65,15.6,19.9,37.5,155,80,70,80,165,100,60,35
9/17/2024,20958.4,34313.3,38906.7,65441.3,50991.3,14600,109567.1,259653.2,92.35,82.8,74.05,73.25,93.1,89.85,86.75,108.35,0.3,0.5,1.1,0.3,1.2,108,0.8,1,69.3,36.7,13,6.3,0.4,0.3,0.1,0,0,0.5,1.6,1,0,0.1,0.1,0,0.5,0.3,0.7,0.3,0.4,58.8,0.1,0.5,0.57,2.4,5.7,5,4.65,15.6,19.9,37.5,155,80,70,80,165,100,60,35
9/18/2024,20948.1,34726.6,46096.9,58361.4,63094.3,10500,113328.7,259016.4,92.35,82.8,74.05,73.25,93.1,89.85,86.75,108.35,0.3,0.5,1.1,0.3,1.2,108,0.8,1,69.3,36.7,13,6.3,0.4,0.3,0.1,0,0,0.5,1.6,1,0,0.1,0.1,0,0.5,0.3,0.7,0.3,0.4,58.8,0.1,0.5,0.57,2.4,5.7,5,4.65,15.6,19.9,37.5,155,80,70,80,165,100,60,35
9/19/2024,20941.4,37513.5,47005.7,55772.7,77832.2,8600,115545.9,259732.9,92.35,82.8,74.05,73.25,93.1,89.85,86.75,108.35,0.3,0.5,1.1,0.3,1.2,108,0.8,1,69.3,36.7,13,6.3,0.4,0.3,0.1,0,0,0.5,1.6,1,0,0.1,0.1,0,0.5,0.3,0.7,0.3,0.4,58.8,0.1,0.5,0.57,2.4,5.7,5,4.65,15.6,19.9,37.5,155,80,70,80,165,100,60,35
9/20/2024,20940.3,41022.1,46977.7,47994.6,89916.3,8600,114830,262116.8,92.35,82.8,74.05,73.25,93.1,89.85,86.75,108.35,0.3,0.5,1.1,0.3,1.2,108,0.8,1,69.3,36.7,13,6.3,0.4,0.3,0.1,0,0,0.5,1.6,1,0,0.1,0.1,0,0.5,0.3,0.7,0.3,0.4,58.8,0.1,0.5,0.57,2.4,5.7,5,4.65,15.6,19.9,37.5,155,80,70,80,165,100,60,35
9/21/2024,20934.3,46953,46027.9,60958.1,92110.5,8600,118403.5,264953.3,92.35,82.85,74.45,73.2,93.1,89.8,87.1,108.35,0.3,0.5,0.9,0.3,1.1,108,0.8,1,69.3,36.7,12.1,6.2,0.5,0.3,0.1,0,0,0.5,1.5,1,0,0.1,0.1,0,0.5,0.2,0.7,0.2,0.4,61.3,0.1,0.5,0.57,2.38,5.63,4.98,4.65,15.67,20.04,37.5,155,80,70,80,165,100,60,35
9/22/2024,20939.9,52935.7,48349.4,63334.4,65749.5,8600,120890.8,264783.8,92.35,83.05,74.6,73.2,93.15,89.75,87.25,108.35,0.3,0.4,0.8,0.3,0.7,108,0.8,1,69.3,37.1,11.8,5.8,0.8,0.3,0.1,0,0,0.5,1.5,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0.4,62.3,0.1,0.5,0.57,2.3,5.6,4.9,4.65,15.7,20.1,37.5,155,80,70,80,165,100,60,35
9/23/2024,20938.1,58873.2,58093.3,68409.5,65766.1,8600,126775.3,267520.2,92.35,83.05,74.6,73.2,93.15,89.75,87.25,108.35,0.3,0.4,0.8,0.3,0.7,108,0.8,1,69.3,37.1,11.8,5.8,0.8,0.3,0.1,0,0,0.5,1.5,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0.4,62.3,0.1,0.5,0.57,2.3,5.6,4.9,4.65,15.7,20.1,37.5,155,80,70,80,165,100,60,35
9/24/2024,20937.3,64772.7,73035.3,68361.4,65803.7,8600,132558.4,264269.3,92.35,83.05,74.6,73.2,93.15,89.75,87.25,108.35,0.3,0.4,0.8,0.3,0.7,108,0.8,1,69.3,37.1,11.8,5.8,0.8,0.3,0.1,0,0,0.5,1.5,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0.4,62.3,0.1,0.5,0.57,2.3,5.6,4.9,4.65,15.7,20.1,37.5,155,80,70,80,165,100,60,35
9/25/2024,20944.3,70212.4,88074.6,66865.5,65033.1,8600,137581,265202.1,92.35,83.05,74.6,73.2,93.15,89.75,87.25,108.35,0.3,0.4,0.8,0.3,0.7,108,0.8,1,69.3,37.1,11.8,5.8,0.8,0.3,0.1,0,0,0.5,1.5,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0.4,62.3,0.1,0.5,0.57,2.3,5.6,4.9,4.65,15.7,20.1,37.5,155,80,70,80,165,100,60,35
9/26/2024,20963.9,70050.4,99863.4,38951.5,46463.7,8500,133760.6,260795.6,92.35,83.05,74.6,73.2,93.15,89.75,87.25,108.35,0.3,0.4,0.8,0.3,0.7,108,0.8,1,69.3,37.1,11.8,5.8,0.8,0.3,0.1,0,0,0.5,1.5,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0.4,62.3,0.1,0.5,0.57,2.3,5.6,4.9,4.65,15.7,20.1,37.5,155,80,70,80,165,100,60,35
9/27/2024,20970,71062.2,109340.5,13844.9,27065.5,8600,131349.4,261946.3,92.35,83.05,74.6,73.2,93.15,89.75,87.25,108.35,0.3,0.4,0.8,0.3,0.7,108,0.8,1,69.3,37.1,11.8,5.8,0.8,0.3,0.1,0,0,0.5,1.5,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0.4,62.3,0.1,0.5,0.57,2.3,5.6,4.9,4.65,15.7,20.1,37.5,155,80,70,80,165,100,60,35
9/28/2024,20952.4,68889.7,109128.3,22418.7,24716.9,8500,134591.3,257313.7,92.35,83.05,74.25,73.2,93.15,89.75,87.3,108.35,0.3,0.4,0.6,0.3,0.7,108,0.8,1,69.3,37.1,9.5,5.8,0.8,0.3,0.1,0,0,0.5,1.3,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0.4,62.3,0.1,0.5,0.57,2.3,5.3,4.9,4.65,15.7,20.1,37.5,155,80,70,80,165,100,60,35
9/29/2024,20963.6,60648.5,104118.9,34030.7,24697.2,8500,134963.3,256830,92.35,82.65,74,74.15,93.15,89.75,87.3,108.35,0.3,0.3,0.4,0.3,0.8,108,0.8,1,69.3,37,7.9,6.1,0.8,0.3,0.1,0,0,0.5,1.1,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0.3,62.3,0.1,0.5,0.57,2.3,5.1,5,4.65,15.7,20.1,37.5,155,80,70,80,165,100,60,35
9/30/2024,20970.9,62058.1,103991.2,48596.8,24262.9,8500,140986.2,254643.7,92.35,82.65,74,74.2,93.15,89.75,87.3,108.35,0.3,0.3,0.4,0.3,0.8,108,0.8,1,69.3,37,7.9,6.1,0.8,0.3,0.1,0,0,0.5,1.1,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0.3,62.3,0.1,0.5,0.57,2.3,5.1,5,4.65,15.7,20.1,37.5,155,80,70,80,165,100,60,35
10/1/2024,20981.6,67204.9,104572,62259.8,44867.5,8500,146684.6,257209.4,92.35,82.65,74,74.2,93.1,89.75,87.3,108.35,0.3,0.3,0.4,0.3,1.2,108,0.8,1,69.3,37,7.9,6.1,0.8,0.3,0.1,0,0,0.5,1.1,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0.2,62.3,0.1,0.5,0.57,2.3,5.1,5,4.65,15.7,20.1,37.5,155,80,70,80,165,100,60,35
10/2/2024,20994.8,65677.2,112778.3,40661.8,62052.3,8500,143965.2,257690.9,92.35,82.65,74,74.2,92.95,89.75,87.3,108.35,0.3,0.3,0.4,0.3,1.8,108,0.8,1,69.3,37,7.9,6.1,0.8,0.3,0.1,0,0,0.5,1.1,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0.1,62.3,0.1,0.5,0.57,2.3,5.1,5,4.65,15.7,20.1,37.5,155,80,70,80,165,100,60,35
10/3/2024,20998.4,65919.5,101095.9,40605.9,57259.5,8500,143066.2,260547.8,92.35,82.65,74,74.2,92.95,89.75,87.3,108.35,0.3,0.3,0.4,0.3,1.8,108,0.8,1,69.3,37,7.9,6.1,0.8,0.3,0.1,0,0,0.5,1.1,0.9,0,0.1,0.1,0,0.5,0,0.7,0,0.1,62.3,0.1,0.5,0.57,2.3,5.1,5,4.65,15.7,20.1,37.5,155,80,70,80,165,100,60,35
